600312.SH	2007-11-19	2008-01-01
600316.SH	2007-11-19	2008-01-01
600320.SH	2007-11-19	2008-01-01
600331.SH	2007-11-19	2008-01-01
600348.SH	2007-11-19	2008-01-01
600350.SH	2007-11-19	2008-01-01
600357.SH	2007-11-19	2008-01-01
600361.SH	2007-11-19	2008-01-01
600362.SH	2007-11-19	2008-01-01
600383.SH	2007-11-19	2008-01-01
600410.SH	2007-11-19	2008-01-01
600415.SH	2007-11-19	2008-01-01
600418.SH	2007-11-19	2008-01-01
600428.SH	2007-11-19	2008-01-01
600432.SH	2007-11-19	2008-01-01
600456.SH	2007-11-19	2008-01-01
600460.SH	2007-11-19	2008-01-01
600472.SH	2007-11-19	2008-01-01
600489.SH	2007-11-19	2008-01-01
600497.SH	2007-11-19	2008-01-01
600498.SH	2007-11-19	2008-01-01
600500.SH	2007-11-19	2008-01-01
600501.SH	2007-11-19	2008-01-01
600508.SH	2007-11-19	2008-01-01
600519.SH	2007-11-19	2008-01-01
600521.SH	2007-11-19	2008-01-01
600528.SH	2007-11-19	2008-01-01
600535.SH	2007-11-19	2008-01-01
600547.SH	2007-11-19	2008-01-01
600549.SH	2007-11-19	2008-01-01
600550.SH	2007-11-19	2008-01-01
600569.SH	2007-11-19	2008-01-01
600583.SH	2007-11-19	2008-01-01
600585.SH	2007-11-19	2008-01-01
600588.SH	2007-11-19	2008-01-01
600591.SH	2007-11-19	2008-01-01
600596.SH	2007-11-19	2008-01-01
600597.SH	2007-11-19	2008-01-01
600598.SH	2007-11-19	2008-01-01
600600.SH	2007-11-19	2008-01-01
600601.SH	2007-11-19	2008-01-01
600616.SH	2007-11-19	2008-01-01
600628.SH	2007-11-19	2008-01-01
600631.SH	2007-11-19	2008-01-01
600635.SH	2007-11-19	2008-01-01
600639.SH	2007-11-19	2008-01-01
600642.SH	2007-11-19	2008-01-01
600643.SH	2007-11-19	2008-01-01
600649.SH	2007-11-19	2008-01-01
600653.SH	2007-11-19	2008-01-01
600655.SH	2007-11-19	2008-01-01
600660.SH	2007-11-19	2008-01-01
600662.SH	2007-11-19	2008-01-01
600663.SH	2007-11-19	2008-01-01
600675.SH	2007-11-19	2008-01-01
600685.SH	2007-11-19	2008-01-01
600688.SH	2007-11-19	2008-01-01
600690.SH	2007-11-19	2008-01-01
600694.SH	2007-11-19	2008-01-01
600717.SH	2007-11-19	2008-01-01
600718.SH	2007-11-19	2008-01-01
600739.SH	2007-11-19	2008-01-01
600741.SH	2007-11-19	2008-01-01
600747.SH	2007-11-19	2008-01-01
600748.SH	2007-11-19	2008-01-01
600754.SH	2007-11-19	2008-01-01
600761.SH	2007-11-19	2008-01-01
600770.SH	2007-11-19	2008-01-01
600779.SH	2007-11-19	2008-01-01
600780.SH	2007-11-19	2008-01-01
600786.SH	2007-11-19	2008-01-01
600787.SH	2007-11-19	2008-01-01
600795.SH	2007-11-19	2008-01-01
600797.SH	2007-11-19	2008-01-01
600808.SH	2007-11-19	2008-01-01
600809.SH	2007-11-19	2008-01-01
600811.SH	2007-11-19	2008-01-01
600812.SH	2007-11-19	2008-01-01
600820.SH	2007-11-19	2008-01-01
600832.SH	2007-11-19	2008-01-01
600835.SH	2007-11-19	2008-01-01
600837.SH	2007-11-19	2008-01-01
600839.SH	2007-11-19	2008-01-01
600851.SH	2007-11-19	2008-01-01
600859.SH	2007-11-19	2008-01-01
600863.SH	2007-11-19	2008-01-01
600868.SH	2007-11-19	2008-01-01
600874.SH	2007-11-19	2008-01-01
600875.SH	2007-11-19	2008-01-01
600879.SH	2007-11-19	2008-01-01
600881.SH	2007-11-19	2008-01-01
600886.SH	2007-11-19	2008-01-01
600887.SH	2007-11-19	2008-01-01
600895.SH	2007-11-19	2008-01-01
600900.SH	2007-11-19	2008-01-01
600961.SH	2007-11-19	2008-01-01
600997.SH	2007-11-19	2008-01-01
601001.SH	2007-11-19	2008-01-01
601002.SH	2007-11-19	2008-01-01
601006.SH	2007-11-19	2008-01-01
601088.SH	2007-11-19	2008-01-01
601111.SH	2007-11-19	2008-01-01
601166.SH	2007-11-19	2008-01-01
601318.SH	2007-11-19	2008-01-01
601328.SH	2007-11-19	2008-01-01
601333.SH	2007-11-19	2008-01-01
601398.SH	2007-11-19	2008-01-01
601588.SH	2007-11-19	2008-01-01
601600.SH	2007-11-19	2008-01-01
601607.SH	2007-11-19	2008-01-01
601628.SH	2007-11-19	2008-01-01
601666.SH	2007-11-19	2008-01-01
601699.SH	2007-11-19	2008-01-01
601857.SH	2007-11-19	2008-01-01
601872.SH	2007-11-19	2008-01-01
601988.SH	2007-11-19	2008-01-01
601991.SH	2007-11-19	2008-01-01
601998.SH	2007-11-19	2008-01-01
000001.SZ	2008-01-02	2008-03-17
000002.SZ	2008-01-02	2008-03-17
000009.SZ	2008-01-02	2008-03-17
000012.SZ	2008-01-02	2008-03-17
000021.SZ	2008-01-02	2008-03-17
000024.SZ	2008-01-02	2008-03-17
000027.SZ	2008-01-02	2008-03-17
000029.SZ	2008-01-02	2008-03-17
000031.SZ	2008-01-02	2008-03-17
000036.SZ	2008-01-02	2008-03-17
000039.SZ	2008-01-02	2008-03-17
000046.SZ	2008-01-02	2008-03-17
000059.SZ	2008-01-02	2008-03-17
000060.SZ	2008-01-02	2008-03-17
000061.SZ	2008-01-02	2008-03-17
000063.SZ	2008-01-02	2008-03-17
000069.SZ	2008-01-02	2008-03-17
000088.SZ	2008-01-02	2008-03-17
000089.SZ	2008-01-02	2008-03-17
000157.SZ	2008-01-02	2008-03-17
000338.SZ	2008-01-02	2008-03-17
000400.SZ	2008-01-02	2008-03-17
000401.SZ	2008-01-02	2008-03-17
000402.SZ	2008-01-02	2008-03-17
000410.SZ	2008-01-02	2008-03-17
000422.SZ	2008-01-02	2008-03-17
000423.SZ	2008-01-02	2008-03-17
000425.SZ	2008-01-02	2008-03-17
000488.SZ	2008-01-02	2008-03-17
000503.SZ	2008-01-02	2008-03-17
000527.SZ	2008-01-02	2008-03-17
000528.SZ	2008-01-02	2008-03-17
000538.SZ	2008-01-02	2008-03-17
000539.SZ	2008-01-02	2008-03-17
000541.SZ	2008-01-02	2008-03-17
000543.SZ	2008-01-02	2008-03-17
000550.SZ	2008-01-02	2008-03-17
000559.SZ	2008-01-02	2008-03-17
000562.SZ	2008-01-02	2008-03-17
000568.SZ	2008-01-02	2008-03-17
000572.SZ	2008-01-02	2008-03-17
000581.SZ	2008-01-02	2008-03-17
000612.SZ	2008-01-02	2008-03-17
000625.SZ	2008-01-02	2008-03-17
000629.SZ	2008-01-02	2008-03-17
000630.SZ	2008-01-02	2008-03-17
000636.SZ	2008-01-02	2008-03-17
000651.SZ	2008-01-02	2008-03-17
000652.SZ	2008-01-02	2008-03-17
000680.SZ	2008-01-02	2008-03-17
000682.SZ	2008-01-02	2008-03-17
000708.SZ	2008-01-02	2008-03-17
000709.SZ	2008-01-02	2008-03-17
000717.SZ	2008-01-02	2008-03-17
000718.SZ	2008-01-02	2008-03-17
000729.SZ	2008-01-02	2008-03-17
000751.SZ	2008-01-02	2008-03-17
000758.SZ	2008-01-02	2008-03-17
000761.SZ	2008-01-02	2008-03-17
000767.SZ	2008-01-02	2008-03-17
000768.SZ	2008-01-02	2008-03-17
000778.SZ	2008-01-02	2008-03-17
000786.SZ	2008-01-02	2008-03-17
000792.SZ	2008-01-02	2008-03-17
000793.SZ	2008-01-02	2008-03-17
000800.SZ	2008-01-02	2008-03-17
000807.SZ	2008-01-02	2008-03-17
000822.SZ	2008-01-02	2008-03-17
000825.SZ	2008-01-02	2008-03-17
000828.SZ	2008-01-02	2008-03-17
000829.SZ	2008-01-02	2008-03-17
000839.SZ	2008-01-02	2008-03-17
000858.SZ	2008-01-02	2008-03-17
000876.SZ	2008-01-02	2008-03-17
000878.SZ	2008-01-02	2008-03-17
000895.SZ	2008-01-02	2008-03-17
000897.SZ	2008-01-02	2008-03-17
000898.SZ	2008-01-02	2008-03-17
000900.SZ	2008-01-02	2008-03-17
000912.SZ	2008-01-02	2008-03-17
000917.SZ	2008-01-02	2008-03-17
000927.SZ	2008-01-02	2008-03-17
000932.SZ	2008-01-02	2008-03-17
000933.SZ	2008-01-02	2008-03-17
000937.SZ	2008-01-02	2008-03-17
000951.SZ	2008-01-02	2008-03-17
000959.SZ	2008-01-02	2008-03-17
000960.SZ	2008-01-02	2008-03-17
000969.SZ	2008-01-02	2008-03-17
000970.SZ	2008-01-02	2008-03-17
000983.SZ	2008-01-02	2008-03-17
002024.SZ	2008-01-02	2008-03-17
002110.SZ	2008-01-02	2008-03-17
002122.SZ	2008-01-02	2008-03-17
002128.SZ	2008-01-02	2008-03-17
002142.SZ	2008-01-02	2008-03-17
600000.SH	2008-01-02	2008-03-17
600001.SH	2008-01-02	2008-03-17
600004.SH	2008-01-02	2008-03-17
600005.SH	2008-01-02	2008-03-17
600006.SH	2008-01-02	2008-03-17
600007.SH	2008-01-02	2008-03-17
600008.SH	2008-01-02	2008-03-17
600009.SH	2008-01-02	2008-03-17
600010.SH	2008-01-02	2008-03-17
600011.SH	2008-01-02	2008-03-17
600012.SH	2008-01-02	2008-03-17
600015.SH	2008-01-02	2008-03-17
600016.SH	2008-01-02	2008-03-17
600017.SH	2008-01-02	2008-03-17
600018.SH	2008-01-02	2008-03-17
600019.SH	2008-01-02	2008-03-17
600020.SH	2008-01-02	2008-03-17
600021.SH	2008-01-02	2008-03-17
600022.SH	2008-01-02	2008-03-17
600026.SH	2008-01-02	2008-03-17
600027.SH	2008-01-02	2008-03-17
600028.SH	2008-01-02	2008-03-17
600029.SH	2008-01-02	2008-03-17
600030.SH	2008-01-02	2008-03-17
600031.SH	2008-01-02	2008-03-17
600033.SH	2008-01-02	2008-03-17
600035.SH	2008-01-02	2008-03-17
600036.SH	2008-01-02	2008-03-17
600037.SH	2008-01-02	2008-03-17
600048.SH	2008-01-02	2008-03-17
600050.SH	2008-01-02	2008-03-17
600058.SH	2008-01-02	2008-03-17
600066.SH	2008-01-02	2008-03-17
600068.SH	2008-01-02	2008-03-17
600085.SH	2008-01-02	2008-03-17
600087.SH	2008-01-02	2008-03-17
600088.SH	2008-01-02	2008-03-17
600089.SH	2008-01-02	2008-03-17
600096.SH	2008-01-02	2008-03-17
600098.SH	2008-01-02	2008-03-17
600100.SH	2008-01-02	2008-03-17
600102.SH	2008-01-02	2008-03-17
600104.SH	2008-01-02	2008-03-17
600108.SH	2008-01-02	2008-03-17
600109.SH	2008-01-02	2008-03-17
600110.SH	2008-01-02	2008-03-17
600111.SH	2008-01-02	2008-03-17
600115.SH	2008-01-02	2008-03-17
600117.SH	2008-01-02	2008-03-17
600118.SH	2008-01-02	2008-03-17
600123.SH	2008-01-02	2008-03-17
600125.SH	2008-01-02	2008-03-17
600132.SH	2008-01-02	2008-03-17
600143.SH	2008-01-02	2008-03-17
600150.SH	2008-01-02	2008-03-17
600151.SH	2008-01-02	2008-03-17
600153.SH	2008-01-02	2008-03-17
600158.SH	2008-01-02	2008-03-17
600161.SH	2008-01-02	2008-03-17
600170.SH	2008-01-02	2008-03-17
600177.SH	2008-01-02	2008-03-17
600183.SH	2008-01-02	2008-03-17
600188.SH	2008-01-02	2008-03-17
600190.SH	2008-01-02	2008-03-17
600196.SH	2008-01-02	2008-03-17
600208.SH	2008-01-02	2008-03-17
600210.SH	2008-01-02	2008-03-17
600219.SH	2008-01-02	2008-03-17
600220.SH	2008-01-02	2008-03-17
600221.SH	2008-01-02	2008-03-17
600236.SH	2008-01-02	2008-03-17
600256.SH	2008-01-02	2008-03-17
600266.SH	2008-01-02	2008-03-17
600269.SH	2008-01-02	2008-03-17
600270.SH	2008-01-02	2008-03-17
600271.SH	2008-01-02	2008-03-17
600282.SH	2008-01-02	2008-03-17
600307.SH	2008-01-02	2008-03-17
600308.SH	2008-01-02	2008-03-17
600309.SH	2008-01-02	2008-03-17
600316.SH	2008-01-02	2008-03-17
600320.SH	2008-01-02	2008-03-17
600325.SH	2008-01-02	2008-03-17
600331.SH	2008-01-02	2008-03-17
600348.SH	2008-01-02	2008-03-17
600350.SH	2008-01-02	2008-03-17
600357.SH	2008-01-02	2008-03-17
600362.SH	2008-01-02	2008-03-17
600377.SH	2008-01-02	2008-03-17
600380.SH	2008-01-02	2008-03-17
600383.SH	2008-01-02	2008-03-17
600415.SH	2008-01-02	2008-03-17
600418.SH	2008-01-02	2008-03-17
600428.SH	2008-01-02	2008-03-17
600432.SH	2008-01-02	2008-03-17
600456.SH	2008-01-02	2008-03-17
600489.SH	2008-01-02	2008-03-17
600497.SH	2008-01-02	2008-03-17
600500.SH	2008-01-02	2008-03-17
600501.SH	2008-01-02	2008-03-17
600508.SH	2008-01-02	2008-03-17
600519.SH	2008-01-02	2008-03-17
600528.SH	2008-01-02	2008-03-17
600535.SH	2008-01-02	2008-03-17
600547.SH	2008-01-02	2008-03-17
600548.SH	2008-01-02	2008-03-17
600549.SH	2008-01-02	2008-03-17
600550.SH	2008-01-02	2008-03-17
600569.SH	2008-01-02	2008-03-17
600583.SH	2008-01-02	2008-03-17
600585.SH	2008-01-02	2008-03-17
600591.SH	2008-01-02	2008-03-17
600595.SH	2008-01-02	2008-03-17
600596.SH	2008-01-02	2008-03-17
600597.SH	2008-01-02	2008-03-17
600598.SH	2008-01-02	2008-03-17
600600.SH	2008-01-02	2008-03-17
600601.SH	2008-01-02	2008-03-17
600611.SH	2008-01-02	2008-03-17
600616.SH	2008-01-02	2008-03-17
600628.SH	2008-01-02	2008-03-17
600631.SH	2008-01-02	2008-03-17
600635.SH	2008-01-02	2008-03-17
600638.SH	2008-01-02	2008-03-17
600639.SH	2008-01-02	2008-03-17
600642.SH	2008-01-02	2008-03-17
600643.SH	2008-01-02	2008-03-17
600649.SH	2008-01-02	2008-03-17
600653.SH	2008-01-02	2008-03-17
600655.SH	2008-01-02	2008-03-17
600660.SH	2008-01-02	2008-03-17
600662.SH	2008-01-02	2008-03-17
600663.SH	2008-01-02	2008-03-17
600675.SH	2008-01-02	2008-03-17
600685.SH	2008-01-02	2008-03-17
600688.SH	2008-01-02	2008-03-17
600690.SH	2008-01-02	2008-03-17
600694.SH	2008-01-02	2008-03-17
600717.SH	2008-01-02	2008-03-17
600718.SH	2008-01-02	2008-03-17
600739.SH	2008-01-02	2008-03-17
600741.SH	2008-01-02	2008-03-17
600747.SH	2008-01-02	2008-03-17
600748.SH	2008-01-02	2008-03-17
600754.SH	2008-01-02	2008-03-17
600761.SH	2008-01-02	2008-03-17
600770.SH	2008-01-02	2008-03-17
600779.SH	2008-01-02	2008-03-17
600780.SH	2008-01-02	2008-03-17
600786.SH	2008-01-02	2008-03-17
600787.SH	2008-01-02	2008-03-17
600795.SH	2008-01-02	2008-03-17
600797.SH	2008-01-02	2008-03-17
600808.SH	2008-01-02	2008-03-17
600809.SH	2008-01-02	2008-03-17
600811.SH	2008-01-02	2008-03-17
600812.SH	2008-01-02	2008-03-17
600820.SH	2008-01-02	2008-03-17
600832.SH	2008-01-02	2008-03-17
600835.SH	2008-01-02	2008-03-17
600837.SH	2008-01-02	2008-03-17
600839.SH	2008-01-02	2008-03-17
600851.SH	2008-01-02	2008-03-17
600863.SH	2008-01-02	2008-03-17
600868.SH	2008-01-02	2008-03-17
600874.SH	2008-01-02	2008-03-17
600875.SH	2008-01-02	2008-03-17
600879.SH	2008-01-02	2008-03-17
600881.SH	2008-01-02	2008-03-17
600886.SH	2008-01-02	2008-03-17
600887.SH	2008-01-02	2008-03-17
600895.SH	2008-01-02	2008-03-17
600900.SH	2008-01-02	2008-03-17
600961.SH	2008-01-02	2008-03-17
600978.SH	2008-01-02	2008-03-17
600997.SH	2008-01-02	2008-03-17
601001.SH	2008-01-02	2008-03-17
601002.SH	2008-01-02	2008-03-17
601003.SH	2008-01-02	2008-03-17
601005.SH	2008-01-02	2008-03-17
601006.SH	2008-01-02	2008-03-17
601009.SH	2008-01-02	2008-03-17
601088.SH	2008-01-02	2008-03-17
601111.SH	2008-01-02	2008-03-17
601166.SH	2008-01-02	2008-03-17
601168.SH	2008-01-02	2008-03-17
601169.SH	2008-01-02	2008-03-17
601318.SH	2008-01-02	2008-03-17
601328.SH	2008-01-02	2008-03-17
601333.SH	2008-01-02	2008-03-17
601398.SH	2008-01-02	2008-03-17
601588.SH	2008-01-02	2008-03-17
601600.SH	2008-01-02	2008-03-17
601607.SH	2008-01-02	2008-03-17
601628.SH	2008-01-02	2008-03-17
601666.SH	2008-01-02	2008-03-17
601699.SH	2008-01-02	2008-03-17
601808.SH	2008-01-02	2008-03-17
601857.SH	2008-01-02	2008-03-17
601872.SH	2008-01-02	2008-03-17
601919.SH	2008-01-02	2008-03-17
601988.SH	2008-01-02	2008-03-17
601991.SH	2008-01-02	2008-03-17
601998.SH	2008-01-02	2008-03-17
000001.SZ	2008-03-18	2008-06-30
000002.SZ	2008-03-18	2008-06-30
000009.SZ	2008-03-18	2008-06-30
000012.SZ	2008-03-18	2008-06-30
000021.SZ	2008-03-18	2008-06-30
000024.SZ	2008-03-18	2008-06-30
000027.SZ	2008-03-18	2008-06-30
000029.SZ	2008-03-18	2008-06-30
000031.SZ	2008-03-18	2008-06-30
000036.SZ	2008-03-18	2008-06-30
000039.SZ	2008-03-18	2008-06-30
000046.SZ	2008-03-18	2008-06-30
000059.SZ	2008-03-18	2008-06-30
000060.SZ	2008-03-18	2008-06-30
000061.SZ	2008-03-18	2008-06-30
000063.SZ	2008-03-18	2008-06-30
000069.SZ	2008-03-18	2008-06-30
000088.SZ	2008-03-18	2008-06-30
000089.SZ	2008-03-18	2008-06-30
000157.SZ	2008-03-18	2008-06-30
000301.SZ	2008-03-18	2008-06-30
000338.SZ	2008-03-18	2008-06-30
000400.SZ	2008-03-18	2008-06-30
000401.SZ	2008-03-18	2008-06-30
000402.SZ	2008-03-18	2008-06-30
000410.SZ	2008-03-18	2008-06-30
000422.SZ	2008-03-18	2008-06-30
000423.SZ	2008-03-18	2008-06-30
000425.SZ	2008-03-18	2008-06-30
000488.SZ	2008-03-18	2008-06-30
000503.SZ	2008-03-18	2008-06-30
000527.SZ	2008-03-18	2008-06-30
000528.SZ	2008-03-18	2008-06-30
000538.SZ	2008-03-18	2008-06-30
000539.SZ	2008-03-18	2008-06-30
000541.SZ	2008-03-18	2008-06-30
000543.SZ	2008-03-18	2008-06-30
000550.SZ	2008-03-18	2008-06-30
000559.SZ	2008-03-18	2008-06-30
000562.SZ	2008-03-18	2008-06-30
000568.SZ	2008-03-18	2008-06-30
000572.SZ	2008-03-18	2008-06-30
000581.SZ	2008-03-18	2008-06-30
000612.SZ	2008-03-18	2008-06-30
000625.SZ	2008-03-18	2008-06-30
000629.SZ	2008-03-18	2008-06-30
000630.SZ	2008-03-18	2008-06-30
000636.SZ	2008-03-18	2008-06-30
000651.SZ	2008-03-18	2008-06-30
000652.SZ	2008-03-18	2008-06-30
000680.SZ	2008-03-18	2008-06-30
000682.SZ	2008-03-18	2008-06-30
000708.SZ	2008-03-18	2008-06-30
000709.SZ	2008-03-18	2008-06-30
000717.SZ	2008-03-18	2008-06-30
000718.SZ	2008-03-18	2008-06-30
000729.SZ	2008-03-18	2008-06-30
000751.SZ	2008-03-18	2008-06-30
000758.SZ	2008-03-18	2008-06-30
000761.SZ	2008-03-18	2008-06-30
000767.SZ	2008-03-18	2008-06-30
000768.SZ	2008-03-18	2008-06-30
000778.SZ	2008-03-18	2008-06-30
000786.SZ	2008-03-18	2008-06-30
000792.SZ	2008-03-18	2008-06-30
000793.SZ	2008-03-18	2008-06-30
000800.SZ	2008-03-18	2008-06-30
000807.SZ	2008-03-18	2008-06-30
000822.SZ	2008-03-18	2008-06-30
000825.SZ	2008-03-18	2008-06-30
000828.SZ	2008-03-18	2008-06-30
000829.SZ	2008-03-18	2008-06-30
000839.SZ	2008-03-18	2008-06-30
000858.SZ	2008-03-18	2008-06-30
000876.SZ	2008-03-18	2008-06-30
000878.SZ	2008-03-18	2008-06-30
000895.SZ	2008-03-18	2008-06-30
000897.SZ	2008-03-18	2008-06-30
000898.SZ	2008-03-18	2008-06-30
000900.SZ	2008-03-18	2008-06-30
000912.SZ	2008-03-18	2008-06-30
000917.SZ	2008-03-18	2008-06-30
000927.SZ	2008-03-18	2008-06-30
000932.SZ	2008-03-18	2008-06-30
000933.SZ	2008-03-18	2008-06-30
000937.SZ	2008-03-18	2008-06-30
000951.SZ	2008-03-18	2008-06-30
000959.SZ	2008-03-18	2008-06-30
000960.SZ	2008-03-18	2008-06-30
000969.SZ	2008-03-18	2008-06-30
000970.SZ	2008-03-18	2008-06-30
000983.SZ	2008-03-18	2008-06-30
002024.SZ	2008-03-18	2008-06-30
002110.SZ	2008-03-18	2008-06-30
002122.SZ	2008-03-18	2008-06-30
002128.SZ	2008-03-18	2008-06-30
002142.SZ	2008-03-18	2008-06-30
600000.SH	2008-03-18	2008-06-30
600001.SH	2008-03-18	2008-06-30
600004.SH	2008-03-18	2008-06-30
600005.SH	2008-03-18	2008-06-30
600006.SH	2008-03-18	2008-06-30
600007.SH	2008-03-18	2008-06-30
600008.SH	2008-03-18	2008-06-30
600009.SH	2008-03-18	2008-06-30
600010.SH	2008-03-18	2008-06-30
600011.SH	2008-03-18	2008-06-30
600012.SH	2008-03-18	2008-06-30
600015.SH	2008-03-18	2008-06-30
600016.SH	2008-03-18	2008-06-30
600017.SH	2008-03-18	2008-06-30
600018.SH	2008-03-18	2008-06-30
600019.SH	2008-03-18	2008-06-30
600020.SH	2008-03-18	2008-06-30
600021.SH	2008-03-18	2008-06-30
600022.SH	2008-03-18	2008-06-30
600026.SH	2008-03-18	2008-06-30
600027.SH	2008-03-18	2008-06-30
600028.SH	2008-03-18	2008-06-30
600029.SH	2008-03-18	2008-06-30
600030.SH	2008-03-18	2008-06-30
600031.SH	2008-03-18	2008-06-30
600033.SH	2008-03-18	2008-06-30
600035.SH	2008-03-18	2008-06-30
600036.SH	2008-03-18	2008-06-30
600037.SH	2008-03-18	2008-06-30
600048.SH	2008-03-18	2008-06-30
600050.SH	2008-03-18	2008-06-30
600058.SH	2008-03-18	2008-06-30
600066.SH	2008-03-18	2008-06-30
600068.SH	2008-03-18	2008-06-30
600085.SH	2008-03-18	2008-06-30
600087.SH	2008-03-18	2008-06-30
600088.SH	2008-03-18	2008-06-30
600089.SH	2008-03-18	2008-06-30
600096.SH	2008-03-18	2008-06-30
600098.SH	2008-03-18	2008-06-30
600100.SH	2008-03-18	2008-06-30
600102.SH	2008-03-18	2008-06-30
600104.SH	2008-03-18	2008-06-30
600108.SH	2008-03-18	2008-06-30
600109.SH	2008-03-18	2008-06-30
600110.SH	2008-03-18	2008-06-30
600111.SH	2008-03-18	2008-06-30
600115.SH	2008-03-18	2008-06-30
600117.SH	2008-03-18	2008-06-30
600118.SH	2008-03-18	2008-06-30
600123.SH	2008-03-18	2008-06-30
600125.SH	2008-03-18	2008-06-30
600132.SH	2008-03-18	2008-06-30
600143.SH	2008-03-18	2008-06-30
600150.SH	2008-03-18	2008-06-30
600151.SH	2008-03-18	2008-06-30
600153.SH	2008-03-18	2008-06-30
600158.SH	2008-03-18	2008-06-30
600161.SH	2008-03-18	2008-06-30
600170.SH	2008-03-18	2008-06-30
600177.SH	2008-03-18	2008-06-30
600183.SH	2008-03-18	2008-06-30
600188.SH	2008-03-18	2008-06-30
600190.SH	2008-03-18	2008-06-30
600196.SH	2008-03-18	2008-06-30
600208.SH	2008-03-18	2008-06-30
600210.SH	2008-03-18	2008-06-30
600219.SH	2008-03-18	2008-06-30
600220.SH	2008-03-18	2008-06-30
600221.SH	2008-03-18	2008-06-30
600236.SH	2008-03-18	2008-06-30
600256.SH	2008-03-18	2008-06-30
600266.SH	2008-03-18	2008-06-30
600269.SH	2008-03-18	2008-06-30
600270.SH	2008-03-18	2008-06-30
600271.SH	2008-03-18	2008-06-30
600282.SH	2008-03-18	2008-06-30
600307.SH	2008-03-18	2008-06-30
600308.SH	2008-03-18	2008-06-30
600309.SH	2008-03-18	2008-06-30
600316.SH	2008-03-18	2008-06-30
600320.SH	2008-03-18	2008-06-30
600325.SH	2008-03-18	2008-06-30
600331.SH	2008-03-18	2008-06-30
600348.SH	2008-03-18	2008-06-30
600350.SH	2008-03-18	2008-06-30
600357.SH	2008-03-18	2008-06-30
600362.SH	2008-03-18	2008-06-30
600377.SH	2008-03-18	2008-06-30
600380.SH	2008-03-18	2008-06-30
600383.SH	2008-03-18	2008-06-30
600415.SH	2008-03-18	2008-06-30
600418.SH	2008-03-18	2008-06-30
600428.SH	2008-03-18	2008-06-30
600432.SH	2008-03-18	2008-06-30
600456.SH	2008-03-18	2008-06-30
600489.SH	2008-03-18	2008-06-30
600497.SH	2008-03-18	2008-06-30
600500.SH	2008-03-18	2008-06-30
600501.SH	2008-03-18	2008-06-30
600508.SH	2008-03-18	2008-06-30
600519.SH	2008-03-18	2008-06-30
600528.SH	2008-03-18	2008-06-30
600535.SH	2008-03-18	2008-06-30
600547.SH	2008-03-18	2008-06-30
600548.SH	2008-03-18	2008-06-30
600549.SH	2008-03-18	2008-06-30
600550.SH	2008-03-18	2008-06-30
600569.SH	2008-03-18	2008-06-30
600583.SH	2008-03-18	2008-06-30
600585.SH	2008-03-18	2008-06-30
600591.SH	2008-03-18	2008-06-30
600595.SH	2008-03-18	2008-06-30
600596.SH	2008-03-18	2008-06-30
600597.SH	2008-03-18	2008-06-30
600598.SH	2008-03-18	2008-06-30
600600.SH	2008-03-18	2008-06-30
600601.SH	2008-03-18	2008-06-30
600611.SH	2008-03-18	2008-06-30
600616.SH	2008-03-18	2008-06-30
600628.SH	2008-03-18	2008-06-30
600631.SH	2008-03-18	2008-06-30
600635.SH	2008-03-18	2008-06-30
600638.SH	2008-03-18	2008-06-30
600639.SH	2008-03-18	2008-06-30
600642.SH	2008-03-18	2008-06-30
600643.SH	2008-03-18	2008-06-30
600649.SH	2008-03-18	2008-06-30
600653.SH	2008-03-18	2008-06-30
600655.SH	2008-03-18	2008-06-30
600660.SH	2008-03-18	2008-06-30
600662.SH	2008-03-18	2008-06-30
600663.SH	2008-03-18	2008-06-30
600675.SH	2008-03-18	2008-06-30
600685.SH	2008-03-18	2008-06-30
600688.SH	2008-03-18	2008-06-30
600690.SH	2008-03-18	2008-06-30
600694.SH	2008-03-18	2008-06-30
600717.SH	2008-03-18	2008-06-30
600718.SH	2008-03-18	2008-06-30
600739.SH	2008-03-18	2008-06-30
600741.SH	2008-03-18	2008-06-30
600747.SH	2008-03-18	2008-06-30
600748.SH	2008-03-18	2008-06-30
600754.SH	2008-03-18	2008-06-30
600761.SH	2008-03-18	2008-06-30
600770.SH	2008-03-18	2008-06-30
600779.SH	2008-03-18	2008-06-30
600780.SH	2008-03-18	2008-06-30
600787.SH	2008-03-18	2008-06-30
600795.SH	2008-03-18	2008-06-30
600797.SH	2008-03-18	2008-06-30
600808.SH	2008-03-18	2008-06-30
600809.SH	2008-03-18	2008-06-30
600811.SH	2008-03-18	2008-06-30
600812.SH	2008-03-18	2008-06-30
600820.SH	2008-03-18	2008-06-30
600832.SH	2008-03-18	2008-06-30
600835.SH	2008-03-18	2008-06-30
600837.SH	2008-03-18	2008-06-30
600839.SH	2008-03-18	2008-06-30
600851.SH	2008-03-18	2008-06-30
600863.SH	2008-03-18	2008-06-30
600868.SH	2008-03-18	2008-06-30
600874.SH	2008-03-18	2008-06-30
600875.SH	2008-03-18	2008-06-30
600879.SH	2008-03-18	2008-06-30
600881.SH	2008-03-18	2008-06-30
600886.SH	2008-03-18	2008-06-30
600887.SH	2008-03-18	2008-06-30
600895.SH	2008-03-18	2008-06-30
600900.SH	2008-03-18	2008-06-30
600961.SH	2008-03-18	2008-06-30
600978.SH	2008-03-18	2008-06-30
600997.SH	2008-03-18	2008-06-30
