date,portfolio_value,cumulative_return,drawdown
2022-02-08,999012.4907213057,0.0,0.0
2022-02-09,1003156.3917828413,0.4147997247305302,0.0
2022-02-10,1027488.8630520297,2.850452080950805,0.0
2022-02-11,1031474.7628534881,3.2494360614794715,0.0
2022-02-14,1035583.4382472909,3.660709737430845,-1.1116545509877451
2022-02-15,1024071.3278267395,2.5083607400484986,-2.196248706361693
2022-02-16,1012839.4503814889,1.3840627408171713,-0.9974906648083032
2022-02-17,1025253.5901244732,2.6267038347259186,-1.6324141783932506
2022-02-18,1018678.4273722497,1.968537614253929,-0.9630150214861235
2022-02-21,1025610.614176947,2.6624415312802574,-0.09875201894109362
2022-02-22,1034560.7786942022,3.5583426937164653,-0.6359037900014236
2022-02-23,1028998.1239148495,3.0015273554681476,-0.04509056471625309
2022-02-24,1035116.4878268773,3.6139685380213615,-0.6626810424098131
2022-02-25,1028720.8231236904,2.973769865573428,0.0
2022-02-28,1037994.4134334252,3.9020455774255502,0.0
2022-03-01,1043478.758001779,4.451022153723794,0.0
2022-03-02,1049991.924853431,5.102982655934296,0.0
2022-03-03,1073890.9553153203,7.495248086432915,0.0
2022-03-04,1108358.7993460149,10.94543958562111,-1.04562642330493
2022-03-07,1096769.5068750277,9.785364753862048,-2.3067200703064863
2022-03-08,1082792.0644704923,8.38623886360983,-3.2229522624304967
2022-03-09,1072636.924346645,7.369721030432852,-3.357099365508191
2022-03-10,1071150.0931256155,7.220890937231927,-4.615673516546158
2022-03-11,1057200.5757762918,5.824560312851856,-5.100583612203479
2022-03-14,1051826.0320621566,5.286574675629785,-6.459254658813224
2022-03-15,1036767.0819628909,3.779191110446045,-7.636141388231306
2022-03-16,1023722.9543390501,2.473488955068315,-4.875452774450762
2022-03-17,1054321.28951243,5.536347073217307,-5.958000271041384
2022-03-18,1042322.779076868,4.335309994401704,-2.6587272724830853
2022-03-21,1078890.561670836,7.995702925781933,0.0
2022-03-22,1135738.7162728298,13.686137743163274,0.0
2022-03-23,1137954.859911158,13.907971169562995,-0.28429543687845926
2022-03-24,1134719.7061706937,13.584136005287073,-0.27675158583288645
2022-03-25,1134805.5517902914,13.59272905296114,-0.4265416755104106
2022-03-28,1133101.0081851408,13.422106200796424,0.0
2022-03-29,1146916.2648344142,14.804997483697058,0.0
