trade_date,ts_code,trade_type
2022-03-09,601669.SH,buy
2022-03-09,601985.SH,buy
2022-03-09,601225.SH,buy
2022-03-09,002060.SZ,buy
2022-03-09,000975.SZ,buy
2022-03-09,600587.SH,buy
2022-03-09,601225.SH,sell
2022-03-09,600795.SH,sell
2022-03-09,600587.SH,sell
2022-03-09,002060.SZ,sell
2022-03-09,601952.SH,sell
2022-03-09,601669.SH,sell
2022-03-09,601918.SH,sell
2022-03-09,601985.SH,sell
2022-03-10,600602.SH,buy
2022-03-10,600587.SH,buy
2022-03-10,002226.SZ,buy
2022-03-10,002060.SZ,buy
2022-03-10,601669.SH,buy
2022-03-10,000975.SZ,buy
2022-03-10,002037.SZ,buy
2022-03-10,601985.SH,sell
2022-03-10,000975.SZ,sell
2022-03-10,002226.SZ,sell
2022-03-10,600587.SH,sell
2022-03-10,002060.SZ,sell
2022-03-10,601952.SH,sell
2022-03-10,601669.SH,sell
2022-03-10,601225.SH,sell
2022-03-11,002060.SZ,buy
2022-03-11,601669.SH,buy
2022-03-11,002774.SZ,buy
2022-03-11,000779.SZ,buy
2022-03-11,002037.SZ,buy
2022-03-11,603321.SH,buy
2022-03-11,002116.SZ,buy
2022-03-11,000975.SZ,buy
2022-03-11,600602.SH,buy
2022-03-11,600602.SH,sell
2022-03-11,000975.SZ,sell
2022-03-11,002037.SZ,sell
2022-03-11,002226.SZ,sell
2022-03-11,600587.SH,sell
2022-03-11,002060.SZ,sell
2022-03-11,601669.SH,sell
2022-03-11,603637.SH,buy
2022-03-14,603321.SH,buy
2022-03-14,002774.SZ,buy
2022-03-14,000779.SZ,buy
2022-03-14,002037.SZ,buy
2022-03-14,600602.SH,buy
2022-03-14,002116.SZ,buy
2022-03-14,002060.SZ,buy
2022-03-14,603637.SH,buy
2022-03-14,002774.SZ,sell
2022-03-14,601669.SH,sell
2022-03-14,603321.SH,sell
2022-03-14,600602.SH,sell
2022-03-14,000975.SZ,sell
2022-03-14,002116.SZ,sell
2022-03-14,002037.SZ,sell
2022-03-14,000779.SZ,sell
2022-03-14,002060.SZ,sell
2022-03-14,603637.SH,sell
2022-03-15,002558.SZ,buy
2022-03-15,600602.SH,buy
2022-03-15,002037.SZ,buy
2022-03-15,300181.SZ,buy
2022-03-15,002774.SZ,buy
2022-03-15,000779.SZ,buy
2022-03-15,603321.SH,buy
2022-03-15,600351.SH,buy
2022-03-15,002060.SZ,buy
2022-03-15,002060.SZ,sell
2022-03-15,002774.SZ,sell
2022-03-15,603637.SH,sell
2022-03-15,603321.SH,sell
2022-03-15,600602.SH,sell
2022-03-15,002116.SZ,sell
2022-03-15,002037.SZ,sell
2022-03-15,000779.SZ,sell
2022-03-15,603637.SH,buy
2022-03-16,300181.SZ,buy
2022-03-16,000728.SZ,buy
2022-03-16,600602.SH,buy
2022-03-16,603321.SH,buy
2022-03-16,600351.SH,buy
2022-03-16,000779.SZ,buy
2022-03-16,002060.SZ,buy
2022-03-16,002037.SZ,buy
2022-03-16,603637.SH,buy
2022-03-16,002558.SZ,buy
2022-03-16,603637.SH,sell
2022-03-16,002558.SZ,sell
2022-03-16,300181.SZ,sell
2022-03-16,000779.SZ,sell
2022-03-16,002037.SZ,sell
2022-03-16,002060.SZ,sell
2022-03-16,002774.SZ,sell
2022-03-16,600602.SH,sell
2022-03-16,603321.SH,sell
2022-03-16,600351.SH,sell
2022-03-17,603637.SH,sell
2022-03-17,000728.SZ,buy
2022-03-17,002116.SZ,buy
2022-03-17,300181.SZ,buy
2022-03-17,002060.SZ,buy
2022-03-17,000779.SZ,buy
2022-03-17,002037.SZ,buy
2022-03-17,603321.SH,sell
2022-03-17,603321.SH,buy
2022-03-17,600351.SH,sell
2022-03-17,002037.SZ,sell
2022-03-17,000779.SZ,sell
2022-03-17,300181.SZ,sell
2022-03-17,000728.SZ,sell
2022-03-17,002060.SZ,sell
2022-03-17,002558.SZ,sell
2022-03-17,600602.SH,sell
2022-03-18,000779.SZ,buy
2022-03-18,002037.SZ,buy
2022-03-18,002116.SZ,buy
2022-03-18,000728.SZ,buy
2022-03-18,600096.SH,buy
2022-03-18,300181.SZ,buy
2022-03-18,601789.SH,buy
2022-03-18,002060.SZ,buy
2022-03-18,002116.SZ,sell
2022-03-18,002037.SZ,sell
2022-03-18,300181.SZ,sell
2022-03-18,000779.SZ,sell
2022-03-18,000728.SZ,sell
2022-03-18,002060.SZ,sell
2022-03-18,603321.SH,sell
2022-03-21,601789.SH,buy
2022-03-21,002037.SZ,buy
2022-03-21,600602.SH,buy
2022-03-21,002116.SZ,buy
2022-03-21,000728.SZ,buy
2022-03-21,000779.SZ,buy
2022-03-21,300181.SZ,buy
2022-03-21,002060.SZ,buy
2022-03-21,603993.SH,buy
2022-03-21,002116.SZ,sell
2022-03-21,002037.SZ,sell
2022-03-21,000779.SZ,sell
2022-03-21,300181.SZ,sell
2022-03-21,600096.SH,sell
2022-03-21,000728.SZ,sell
2022-03-21,002060.SZ,sell
2022-03-21,601789.SH,sell
2022-03-22,600602.SH,buy
2022-03-22,000728.SZ,buy
2022-03-22,603993.SH,buy
2022-03-22,300181.SZ,buy
2022-03-22,601789.SH,buy
2022-03-22,002060.SZ,buy
2022-03-22,000779.SZ,buy
2022-03-22,601789.SH,sell
2022-03-22,002116.SZ,sell
2022-03-22,002037.SZ,sell
2022-03-22,000779.SZ,sell
2022-03-22,300181.SZ,sell
2022-03-22,000728.SZ,sell
2022-03-22,002060.SZ,sell
2022-03-22,603993.SH,sell
2022-03-22,600602.SH,sell
2022-03-23,600873.SH,buy
2022-03-23,000728.SZ,buy
2022-03-23,603993.SH,buy
2022-03-23,600862.SH,buy
2022-03-23,600602.SH,buy
2022-03-23,601789.SH,buy
2022-03-23,000779.SZ,sell
2022-03-23,600602.SH,sell
2022-03-23,300181.SZ,sell
2022-03-23,000728.SZ,sell
2022-03-23,002060.SZ,sell
2022-03-23,603993.SH,sell
2022-03-23,601789.SH,sell
2022-03-24,600602.SH,buy
2022-03-24,000728.SZ,buy
2022-03-24,600229.SH,buy
2022-03-24,603993.SH,buy
2022-03-24,600862.SH,buy
2022-03-24,600873.SH,buy
2022-03-24,601789.SH,sell
2022-03-24,600862.SH,sell
2022-03-24,600602.SH,sell
2022-03-24,000728.SZ,sell
2022-03-24,603993.SH,sell
2022-03-24,600873.SH,sell
2022-03-25,600702.SH,buy
2022-03-25,605166.SH,buy
2022-03-25,600873.SH,buy
2022-03-25,600765.SH,buy
2022-03-25,000728.SZ,buy
2022-03-25,600229.SH,buy
2022-03-25,600862.SH,buy
2022-03-25,600873.SH,sell
2022-03-25,600862.SH,sell
2022-03-25,600602.SH,sell
2022-03-25,600229.SH,sell
2022-03-25,000728.SZ,sell
2022-03-25,603993.SH,sell
2022-03-25,600557.SH,buy
2022-03-28,605166.SH,buy
2022-03-28,600096.SH,buy
2022-03-28,600862.SH,buy
2022-03-28,600026.SH,buy
2022-03-28,600873.SH,buy
2022-03-28,600873.SH,sell
2022-03-28,600702.SH,sell
2022-03-28,600862.SH,sell
2022-03-28,605166.SH,sell
2022-03-28,600765.SH,sell
2022-03-28,600557.SH,sell
2022-03-28,600229.SH,sell
2022-03-28,000728.SZ,sell
2022-03-29,605166.SH,buy
2022-03-29,600873.SH,buy
2022-03-29,000521.SZ,buy
2022-03-29,601007.SH,buy
2022-03-29,601008.SH,buy
2022-03-29,002697.SZ,buy
2022-03-29,600096.SH,buy
2022-03-29,002303.SZ,buy
2022-03-29,600026.SH,buy
2022-03-29,600873.SH,sell
2022-03-29,600862.SH,sell
2022-03-29,605166.SH,sell
2022-03-29,600026.SH,sell
2022-03-29,600096.SH,sell
2022-03-29,600862.SH,buy
2022-03-30,002303.SZ,buy
2022-03-30,002697.SZ,buy
2022-03-30,600862.SH,buy
2022-03-30,600026.SH,buy
2022-03-30,600873.SH,buy
2022-03-30,601007.SH,buy
2022-03-30,002303.SZ,sell
2022-03-30,600873.SH,sell
2022-03-30,600862.SH,sell
2022-03-30,605166.SH,sell
2022-03-30,601008.SH,sell
2022-03-30,601007.SH,sell
2022-03-30,600026.SH,sell
2022-03-30,600096.SH,sell
2022-03-30,000521.SZ,sell
2022-03-30,002697.SZ,sell
2022-03-31,002697.SZ,buy
2022-03-31,601007.SH,buy
2022-03-31,600873.SH,buy
2022-03-31,601717.SH,buy
2022-03-31,600089.SH,buy
2022-03-31,002303.SZ,buy
2022-03-31,600415.SH,buy
2022-03-31,600862.SH,buy
2022-03-31,600026.SH,sell
2022-03-31,600582.SH,buy
2022-03-31,600873.SH,sell
2022-03-31,002697.SZ,sell
2022-03-31,600862.SH,sell
2022-03-31,601007.SH,sell
2022-03-31,002303.SZ,sell
2022-03-31,601985.SH,buy
2022-04-01,600415.SH,buy
2022-04-01,002303.SZ,buy
2022-04-01,002697.SZ,buy
2022-04-01,601985.SH,buy
2022-04-01,601007.SH,buy
2022-04-01,002303.SZ,sell
2022-04-01,600873.SH,sell
2022-04-01,600089.SH,buy
2022-04-01,600862.SH,sell
2022-04-01,600415.SH,sell
2022-04-01,601007.SH,sell
2022-04-01,601717.SH,sell
2022-04-01,600582.SH,sell
2022-04-01,601985.SH,sell
2022-04-01,600089.SH,sell
2022-04-01,002697.SZ,sell
2022-04-04,600971.SH,buy
2022-04-04,601007.SH,buy
2022-04-04,600089.SH,buy
2022-04-04,600415.SH,buy
2022-04-04,600557.SH,buy
2022-04-04,601985.SH,buy
2022-04-04,600800.SH,buy
2022-04-04,002060.SZ,buy
2022-04-04,002697.SZ,sell
2022-04-04,600415.SH,sell
2022-04-04,601007.SH,sell
