trade_date,ts_code
2024-06-03,SH601339
2024-07-01,SH601001
2024-07-01,SH603610
2024-07-01,SZ002969
2024-07-01,SH603115
2024-07-01,SZ000930
2024-07-01,SH603897
2024-07-01,SH600919
2024-07-01,SH600983
2024-07-01,SZ002540
2024-07-01,SZ002228
2024-08-01,SH603610
2024-08-01,SZ002969
2024-08-01,SH600737
2024-08-01,SH603816
2024-08-01,SH601186
2024-08-01,SH603897
2024-08-01,SH600398
2024-08-01,SH600983
2024-08-01,SH603515
2024-08-01,SZ002540
2024-09-02,SZ002969
2024-09-02,SH600737
2024-09-02,SH600866
2024-09-02,SH603897
2024-09-02,SZ301362
2024-09-02,SZ000915
2024-09-02,SH600983
2024-09-02,SZ002540
2024-09-02,SH601919
2024-10-08,SH605377
2024-10-08,SZ002322
2024-10-08,SH603167
2024-10-08,SZ002969
2024-10-08,SH603897
2024-10-08,SZ000915
2024-10-08,SH600983
2024-10-08,SZ002540
2024-10-08,SH601825
2024-10-08,SH600282
2024-11-01,SH600894
2024-11-01,SZ002322
2024-11-01,SH603167
2024-11-01,SZ002969
2024-11-01,SH601009
2024-11-01,SH603897
2024-11-01,SH600983
2024-11-01,SH601919
2024-11-01,SH600750
2024-12-02,SH601811
2024-12-02,SH600894
2024-12-02,SZ002322
2024-12-02,SH603167
2024-12-02,SZ002969
2024-12-02,SH601009
2024-12-02,SH603897
2024-12-02,SH601229
2024-12-02,SH601825
2024-12-02,SH601919
2025-01-02,SH605098
2025-01-02,SZ002322
2025-01-02,SH603167
2025-01-02,SZ002969
2025-01-02,SZ300193
2025-01-02,SH601107
2025-01-02,SZ001368
2025-01-02,SZ002043
2025-01-02,SH603355
2025-02-05,SH600894
2025-02-05,SZ002303
2025-02-05,SZ002322
2025-02-05,SH603167
2025-02-05,SH601009
2025-02-05,SH603897
2025-02-05,SZ002043
2025-02-05,SH601222
2025-02-05,SH601658
2025-02-05,SZ002749
2025-03-03,SH600894
2025-03-03,SH601077
2025-03-03,SZ002303
2025-03-03,SZ002322
2025-03-03,SH603167
2025-03-03,SH601009
2025-03-03,SH603897
2025-03-03,SH600919
2025-03-03,SH601222
2025-03-03,SH601229
2025-04-01,SH600894
2025-04-01,SZ002303
2025-04-01,SZ002322
2025-04-01,SH603167
2025-04-01,SH601009
2025-04-01,SH603897
2025-04-01,SZ002043
2025-04-01,SH600919
2025-04-01,SH601222
2025-04-01,SH601658
2025-05-06,SZ002404
2025-05-06,SH603610
2025-05-06,SZ002303
2025-05-06,SZ002807
2025-05-06,SH601328
2025-05-06,SZ002658
2025-05-06,SZ301362
2025-05-06,SH601988
2025-05-06,SH600295
2025-06-03,SZ002303
2025-06-03,SH601328
2025-06-03,SH600681
2025-06-03,SZ000672
2025-06-03,SZ002293
2025-06-03,SH600398
2025-06-03,SZ301362
2025-06-03,SZ002582
2025-06-03,SH600755
2025-06-03,SH601339
2025-07-01,SH600600
2025-07-01,SH603565
2025-07-01,SH603519
2025-07-01,SZ002303
2025-07-01,SH603682
2025-07-01,SZ000672
2025-07-01,SZ002582
2025-07-01,SH600167
2025-07-01,SH601919
2025-07-01,SH601963
2025-08-01,SH603565
2025-08-01,SH603519
2025-08-01,SZ002303
2025-08-01,SH603682
2025-08-01,SH601107
2025-08-01,SZ002293
2025-08-01,SZ002582
2025-08-01,SZ000915
2025-08-01,SZ000651
2025-08-01,SH601919
2025-09-01,SH603565
2025-09-01,SH600894
2025-09-01,SH603519
2025-09-01,SH603682
2025-09-01,SH603897
2025-09-01,SZ002582
2025-09-01,SZ000915
2025-09-01,SH600067
2025-09-01,SH601919
2025-09-01,SH601339
2025-10-09,SH603565
2025-10-09,SH600894
2025-10-09,SH603519
2025-10-09,SZ002014
2025-10-09,SH603682
2025-10-09,SH603508
2025-10-09,SH600681
2025-10-09,SZ002293
2025-10-09,SZ002582
2025-10-09,SH601919
2025-11-03,SH603565
2025-11-03,SH603519
2025-11-03,SZ002014
2025-11-03,SH603508
2025-11-03,SH603326
2025-11-03,SH601107
2025-11-03,SZ002582
2025-11-03,SH601339
2025-11-03,SH603207
2025-11-03,SZ002749
