trade_date,ts_code
20220519,002265.SZ
20220519,601899.SH
20220519,600795.SH
20220519,600821.SH
20220519,002807.SZ
20220520,002265.SZ
20220520,600030.SH
20220520,600905.SH
20220520,601899.SH
20220520,600795.SH
20220520,600821.SH
20220520,000630.SZ
20220523,600905.SH
20220523,600030.SH
20220523,601985.SH
20220523,000630.SZ
20220523,601857.SH
20220523,002265.SZ
20220523,601899.SH
20220523,601658.SH
20220523,600795.SH
20220523,600821.SH
20220524,600030.SH
20220524,601985.SH
20220524,000630.SZ
20220524,601857.SH
20220524,002265.SZ
20220524,601899.SH
20220524,601658.SH
20220524,600821.SH
20220525,601899.SH
20220525,000756.SZ
20220525,601658.SH
20220525,601985.SH
20220525,600026.SH
20220525,000630.SZ
20220525,601857.SH
20220526,601985.SH
20220526,600026.SH
20220526,000630.SZ
20220526,601857.SH
20220526,601899.SH
20220526,601669.SH
20220526,000756.SZ
20220526,600795.SH
20220526,600863.SH
20220527,000552.SZ
20220527,601985.SH
20220527,600026.SH
20220527,000630.SZ
20220527,601857.SH
20220527,601899.SH
20220527,601669.SH
20220527,600031.SH
20220527,600795.SH
20220527,600863.SH
20220530,000552.SZ
20220530,600026.SH
20220530,000630.SZ
20220530,601857.SH
20220530,601899.SH
20220530,601669.SH
20220530,600031.SH
20220530,600795.SH
20220530,600863.SH
20220531,601669.SH
20220531,600863.SH
20220531,600031.SH
20220531,600026.SH
20220531,000875.SZ
20220531,601857.SH
20220601,600026.SH
20220601,000875.SZ
20220601,601857.SH
20220601,601696.SH
20220601,000591.SZ
20220601,600031.SH
20220601,601016.SH
20220601,600795.SH
20220601,600863.SH
20220602,000875.SZ
20220602,601857.SH
20220602,600428.SH
20220602,601696.SH
20220602,000591.SZ
20220602,601872.SH
20220602,600031.SH
20220602,601016.SH
20220602,600795.SH
20220602,600863.SH
20220606,601696.SH
20220606,000591.SZ
20220606,601872.SH
20220606,600031.SH
20220606,601016.SH
20220606,600795.SH
20220606,000875.SZ
20220607,600905.SH
20220607,600030.SH
20220607,600219.SH
20220607,000875.SZ
20220607,601696.SH
20220607,000591.SZ
20220607,600031.SH
20220607,601016.SH
20220607,600795.SH
20220608,600905.SH
20220608,600030.SH
20220608,601696.SH
20220608,000591.SZ
20220608,600031.SH
20220608,600219.SH
20220608,600919.SH
20220609,600030.SH
20220609,601878.SH
20220609,600219.SH
20220609,600919.SH
20220609,601857.SH
20220609,601696.SH
20220609,600031.SH
20220609,600795.SH
20220610,600030.SH
20220610,601878.SH
20220610,600919.SH
20220610,600820.SH
20220610,601857.SH
20220610,601696.SH
20220610,601669.SH
20220610,600795.SH
20220613,600905.SH
20220613,600030.SH
20220613,601878.SH
20220613,600919.SH
20220613,600820.SH
20220613,601857.SH
20220613,000591.SZ
20220613,601669.SH
20220613,601016.SH
20220613,600795.SH
20220614,600905.SH
20220614,600030.SH
20220614,601878.SH
20220614,600919.SH
20220614,601857.SH
20220614,000591.SZ
20220614,601669.SH
20220614,600031.SH
20220614,601016.SH
20220614,600795.SH
20220615,600905.SH
20220615,600030.SH
20220615,600919.SH
20220615,601857.SH
20220615,000591.SZ
20220615,601669.SH
20220615,600031.SH
20220615,601016.SH
20220615,600795.SH
20220615,600958.SH
20220616,600905.SH
20220616,600030.SH
20220616,600919.SH
20220616,000591.SZ
20220616,601669.SH
20220616,600031.SH
20220616,601016.SH
20220616,600795.SH
20220616,600958.SH
20220617,002056.SZ
20220617,601669.SH
20220617,600031.SH
20220617,601016.SH
20220617,600795.SH
20220620,600559.SH
20220620,000591.SZ
20220620,600795.SH
20220620,601016.SH
20220620,601179.SH
20220620,000521.SZ
20220620,002536.SZ
20220621,601179.SH
20220621,000875.SZ
20220621,600559.SH
20220621,600021.SH
20220621,000591.SZ
20220621,600031.SH
20220621,601016.SH
20220621,600795.SH
20220621,000521.SZ
20220621,002536.SZ
20220622,000875.SZ
20220622,600559.SH
20220622,600021.SH
20220622,600031.SH
20220622,601016.SH
20220622,600795.SH
20220622,000521.SZ
20220622,002536.SZ
20220623,601890.SH
20220623,600026.SH
20220623,601008.SH
20220623,000682.SZ
20220623,600559.SH
20220623,600031.SH
20220623,601016.SH
20220623,600795.SH
20220623,000521.SZ
20220623,002536.SZ
20220624,601890.SH
20220624,600026.SH
20220624,601008.SH
20220624,000682.SZ
20220624,600031.SH
20220624,601016.SH
20220624,000521.SZ
20220624,002536.SZ
20220627,601890.SH
20220627,000875.SZ
20220627,601008.SH
20220627,000682.SZ
20220627,600031.SH
20220627,601016.SH
20220627,000521.SZ
20220627,600958.SH
20220627,002536.SZ
20220628,601008.SH
20220628,600958.SH
20220628,000875.SZ
20220628,000521.SZ
20220628,600415.SH
20220629,600905.SH
20220629,000875.SZ
20220629,600415.SH
20220629,601008.SH
20220629,600089.SH
20220629,600497.SH
20220629,601016.SH
20220629,000521.SZ
20220629,601880.SH
20220630,600905.SH
20220630,600795.SH
20220630,000521.SZ
20220630,601008.SH
20220701,002922.SZ
20220701,600089.SH
20220701,002149.SZ
20220701,002372.SZ
20220701,600795.SH
20220701,601128.SH
20220701,000521.SZ
20220701,600702.SH
20220704,000875.SZ
20220704,600089.SH
20220704,600021.SH
20220704,002372.SZ
20220704,600795.SH
20220704,601128.SH
20220704,000521.SZ
20220704,600702.SH
20220705,600905.SH
20220705,000875.SZ
20220705,600089.SH
20220705,600021.SH
20220705,601016.SH
20220705,600795.SH
20220705,601128.SH
20220705,000521.SZ
20220706,600905.SH
20220706,000875.SZ
20220706,000933.SZ
20220706,600089.SH
20220706,601872.SH
20220706,601016.SH
20220706,600795.SH
20220706,000521.SZ
20220707,600905.SH
20220707,601872.SH
20220707,000404.SZ
20220707,600795.SH
20220707,002448.SZ
20220707,000933.SZ
20220707,600089.SH
20220708,600905.SH
20220708,000404.SZ
20220708,000933.SZ
20220708,601222.SH
20220708,600089.SH
