trade_date,ts_code
2021-08-02,SH600689
2021-08-02,SH603709
2021-08-02,SH600493
2021-08-02,SH603269
2021-08-02,SH600719
2021-08-02,SZ002800
2021-08-02,SH600455
2021-08-09,SH600778
2021-08-09,SZ002193
2021-08-09,SZ002883
2021-08-09,SH512890
2021-08-09,SH603709
2021-08-09,SH600493
2021-08-09,SH603269
2021-08-09,SH600719
2021-08-09,SZ002800
2021-08-09,SH600455
2021-08-16,SH600778
2021-08-16,SH600137
2021-08-16,SZ002836
2021-08-16,SH512890
2021-08-16,SH603709
2021-08-16,SH600493
2021-08-16,SH603269
2021-08-16,SH600719
2021-08-16,SZ002800
2021-08-16,SH600455
2021-08-23,SH600778
2021-08-23,SZ002836
2021-08-23,SH603316
2021-08-23,SZ002883
2021-08-23,SH512890
2021-08-23,SH603709
2021-08-23,SH600493
2021-08-23,SH603269
2021-08-23,SH603580
2021-08-23,SH600455
2021-08-30,SH600778
2021-08-30,SZ002836
2021-08-30,SH603316
2021-08-30,SZ002205
2021-08-30,SH512890
2021-08-30,SH603709
2021-08-30,SH600493
2021-08-30,SH600719
2021-08-30,SH603580
2021-08-30,SH600455
2021-09-06,SH600778
2021-09-06,SZ002836
2021-09-06,SH603316
2021-09-06,SZ002883
2021-09-06,SH512890
2021-09-06,SH600689
2021-09-06,SH603709
2021-09-06,SH600493
2021-09-06,SH603269
2021-09-06,SH600455
2021-09-13,SZ002836
2021-09-13,SH603316
2021-09-13,SZ002883
2021-09-13,SH603813
2021-09-13,SH512890
2021-09-13,SZ002800
2021-09-13,SH603709
2021-09-13,SH600493
2021-09-13,SH603580
2021-09-13,SH600455
2021-09-22,SZ002836
2021-09-22,SH603316
2021-09-22,SZ002883
2021-09-22,SH603813
2021-09-22,SH512890
2021-09-22,SZ002800
2021-09-22,SH603709
2021-09-22,SH600493
2021-09-22,SH603269
2021-09-22,SH603580
2021-09-27,SZ002209
2021-09-27,SZ002633
2021-09-27,SH603316
2021-09-27,SZ002883
2021-09-27,SH603813
2021-09-27,SH512890
2021-09-27,SZ002800
2021-09-27,SH603709
2021-09-27,SH603269
2021-09-27,SH603580
2021-10-11,SH600137
2021-10-11,SZ002209
2021-10-11,SZ002836
2021-10-11,SZ002633
2021-10-11,SH603316
2021-10-11,SZ002883
2021-10-11,SH603813
2021-10-11,SH512890
2021-10-11,SH603709
2021-10-11,SZ002800
2021-10-18,SH603286
2021-10-18,SH600137
2021-10-18,SZ002836
2021-10-18,SZ002633
2021-10-18,SH603316
2021-10-18,SZ002883
2021-10-18,SH603813
2021-10-18,SH603029
2021-10-18,SH512890
2021-10-18,SH603709
2021-10-25,SH600778
2021-10-25,SH603286
2021-10-25,SZ002836
2021-10-25,SH603316
2021-10-25,SZ002883
2021-10-25,SH603813
2021-10-25,SH603029
2021-10-25,SZ300478
2021-10-25,SH512890
2021-10-25,SH603709
2021-11-01,SH600778
2021-11-01,SZ300654
2021-11-01,SZ002836
2021-11-01,SZ002633
2021-11-01,SH603316
2021-11-01,SZ002883
2021-11-01,SH603813
2021-11-01,SH603029
2021-11-01,SH512890
2021-11-01,SH603709
2021-11-08,SH600768
2021-11-08,SH600561
2021-11-08,SZ002830
2021-11-08,SZ002633
2021-11-08,SH603316
2021-11-08,SZ002883
2021-11-08,SH603813
2021-11-08,SH512890
2021-11-08,SH600689
2021-11-08,SH603709
2021-11-15,SZ300654
2021-11-15,SH600137
2021-11-15,SH600768
2021-11-15,SZ002830
2021-11-15,SZ002691
2021-11-15,SH603316
2021-11-15,SZ002883
2021-11-15,SH512890
2021-11-15,SH600689
2021-11-15,SH603709
2021-11-22,SH600778
2021-11-22,SZ300654
2021-11-22,SH600768
2021-11-22,SZ002830
2021-11-22,SZ002691
2021-11-22,SZ002883
2021-11-22,SH512890
2021-11-22,SH600689
2021-11-22,SH603709
2021-11-22,SH603269
2021-11-29,SH600778
2021-11-29,SH600137
2021-11-29,SH600768
2021-11-29,SZ002633
2021-11-29,SZ002883
2021-11-29,SH603813
2021-11-29,SH512890
2021-11-29,SH600689
2021-11-29,SH603709
2021-11-29,SH603269
2021-12-06,SH600778
2021-12-06,SH600137
2021-12-06,SH600768
2021-12-06,SZ002691
2021-12-06,SZ002633
2021-12-06,SH603316
2021-12-06,SZ002883
2021-12-06,SH512890
2021-12-06,SH600689
2021-12-06,SH603709
2021-12-13,SH600778
2021-12-13,SH600768
2021-12-13,SH600561
2021-12-13,SZ002633
2021-12-13,SH603316
2021-12-13,SZ002883
2021-12-13,SH512890
2021-12-13,SH600689
2021-12-13,SH603709
2021-12-13,SH603269
